Respondent_ID,City,City_Tier,Gender,Age,Monthly_Household_Income,Education,Occupation,Skin_Type,Current_Monthly_Skincare_Spend_INR,Primary_Brand_Trust_Source,Eco_Awareness_Score_1to5,Willingness_to_Pay_Premium,Preferred_Ingredients,Preferred_Packaging,Products_Currently_Used,Preferred_Purchase_Channel,Purchase_Frequency,Satisfaction_Current_Brand_1to5,Likelihood_to_Switch_1to5,NPS_Score_0to10,Heard_of_Sustainable_Skincare,Trial_Intent,Ideal_Price_Point_30ml_Serum,Subscription_Interest,Primary_Social_Platform,Influencer_Trust_1to5,Certification_Importance,Income_Code,Education_Code,Purchase_Freq_Code,WTP_Premium_Code,Trial_Intent_Code,Subscription_Code,Certification_Code,Awareness_Code,City_Tier_Code,Price_Point_Code,NPS_Segment,Spend_Bucket,High_Eco_Aware,Switching_Risk,Positive_Trial_Intent,Age_Group
SKC0824,Nagpur,Tier 2,Male,35,"Below ₹25,000",Undergraduate,Freelancer,Sensitive,150.0,Brand website / ads,1.5,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Sunscreen, Exfoliant",Offline retail,Every 2–3 months,3,3,7.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Neutral,YouTube,3.0,Extremely important,1,2,2,1,1,2,4,1,0,3,Passive,<500,0,0,0,35-44
SKC0825,Nashik,Tier 2,Male,24,"₹50,000–₹1,00,000",Undergraduate,Student,Combination,2360.0,Family / Friends,2.7,11–20%,No strong preference,Recycled/recyclable packaging,"Sunscreen, Eye cream, Exfoliant, Serum",Instagram / Social commerce,Weekly,3,2,7.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,Snapchat,5.0,Somewhat important,3,2,5,2,1,4,2,1,0,4,Passive,2001-3500,0,0,0,18-24
SKC0826,Jaipur,Tier 2,Male,25,"₹25,000–₹50,000",Undergraduate,Self-employed / Business,Normal,1010.0,Social media influencer,2.7,5–10%,Clinically tested actives,Refillable containers,"Cleanser, Face mask, Eye cream, Sunscreen",Brand website (D2C),Rarely,5,1,9.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,Instagram,5.0,Extremely important,2,2,1,1,1,3,4,1,0,3,Promoter,1001-2000,0,0,0,25-34
SKC0827,Coimbatore,Tier 2,Female,29,"₹25,000–₹50,000",Postgraduate,Salaried – Private,Combination,620.0,Brand website / ads,3.3,5–10%,Clinically tested actives,No preference,"Eye cream, Toner, Sunscreen, Serum",Instagram / Social commerce,Fortnightly,3,3,6.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,Facebook,4.0,Extremely important,2,3,4,1,3,2,4,2,0,2,Detractor,500-1000,0,0,0,25-34
SKC0828,Ahmedabad,Tier 1,Male,26,"₹50,000–₹1,00,000",Postgraduate,Self-employed / Business,Combination,1160.0,Dermatologist recommendation,3.0,11–20%,Vegan & cruelty-free,Refillable containers,"Toner, Face mask",Amazon / Flipkart,Monthly,2,4,5.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Neutral,Instagram,2.0,Important,3,3,3,2,2,2,3,1,1,3,Detractor,1001-2000,0,1,0,25-34
SKC0829,Bhopal,Tier 2,Female,31,"Below ₹25,000",Undergraduate,Student,Oily,150.0,Social media influencer,2.5,0%,Chemical-free / Natural,Biodegradable packaging,"Cleanser, Exfoliant, Face mask, Serum",Instagram / Social commerce,Monthly,5,1,7.0,"Yes, use such products",Probably not,"₹600–₹1,000",Neutral,YouTube,4.0,Somewhat important,1,2,3,0,2,2,2,2,0,3,Passive,<500,0,0,0,25-34
SKC0830,Agra,Tier 2,Female,29,"₹25,000–₹50,000",Doctoral,Salaried – Private,Sensitive,1010.0,Dermatologist recommendation,3.2,21–30%,Ayurvedic / Herbal,Biodegradable packaging,"Exfoliant, Serum, Sunscreen, Cleanser",Brand website (D2C),Monthly,1,5,2.0,"No, not aware",Definitely not,"Above ₹1,000",Very interested,YouTube,3.0,Important,2,4,3,3,1,4,3,0,0,4,Detractor,1001-2000,0,1,0,25-34
SKC0831,Hyderabad,Tier 1,Female,39,"₹50,000–₹1,00,000",High School,Salaried – Private,Oily,1380.0,Social media influencer,1.8,5–10%,Clinically tested actives,Refillable containers,"Cleanser, Exfoliant, Sunscreen",Brand website (D2C),Monthly,5,1,10.0,"No, not aware",Definitely not,"₹600–₹1,000",Very interested,Pinterest,4.0,Extremely important,3,1,3,1,1,4,4,0,1,3,Promoter,1001-2000,0,0,0,35-44
SKC0832,Pune,Tier 1,Female,24,"₹25,000–₹50,000",Postgraduate,Freelancer,Combination,840.0,Social media influencer,2.8,5–10%,Clinically tested actives,Minimalist paper packaging,"Moisturiser, Toner, Serum, Cleanser",Instagram / Social commerce,Monthly,4,2,6.0,"Yes, aware but not tried",Probably not,Below ₹300,Somewhat interested,Instagram,4.0,Not important,2,3,3,1,2,3,1,1,1,1,Detractor,500-1000,0,0,0,18-24
SKC0833,Ahmedabad,Tier 1,Female,34,"₹50,000–₹1,00,000",Undergraduate,Freelancer,Combination,880.0,Dermatologist recommendation,1.7,5–10%,Chemical-free / Natural,No preference,"Toner, Eye cream, Sunscreen, Face mask",Instagram / Social commerce,Every 2–3 months,5,3,7.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Very interested,Snapchat,3.0,Not important,3,2,2,1,1,4,1,1,1,3,Passive,500-1000,0,0,0,25-34
SKC0834,Visakhapatnam,Tier 2,Female,25,"₹50,000–₹1,00,000",Doctoral,Student,Oily,1580.0,Online reviews,3.8,11–20%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Eye cream, Face mask",Amazon / Flipkart,Rarely,2,3,1.0,"No, not aware",Probably not,"Above ₹1,000",Very interested,YouTube,2.0,Important,3,4,1,2,2,4,3,0,0,4,Detractor,1001-2000,1,0,0,25-34
SKC0835,Chennai,Tier 1,Female,43,"Below ₹25,000",Undergraduate,Salaried – Private,Oily,1010.0,Family / Friends,2.3,0%,Vegan & cruelty-free,Recycled/recyclable packaging,"Cleanser, Exfoliant, Face mask",Offline retail,Weekly,4,2,7.0,"Yes, aware but not tried",Probably not,₹300–₹600,Not interested,Snapchat,3.0,Important,1,2,5,0,2,1,3,1,1,2,Passive,1001-2000,0,0,0,35-44
SKC0836,Delhi,Tier 1,Female,19,"Below ₹25,000",Undergraduate,Salaried – Private,Sensitive,380.0,Family / Friends,3.5,0%,Clinically tested actives,Minimalist paper packaging,"Cleanser, Exfoliant",Instagram / Social commerce,Rarely,4,2,8.0,"Yes, aware but not tried",Neutral,Below ₹300,Not interested,Instagram,5.0,Not important,1,2,1,0,3,1,1,1,1,1,Passive,<500,1,0,0,18-24
SKC0837,Hyderabad,Tier 1,Non-binary / Prefer not to say,30,"₹50,000–₹1,00,000",Postgraduate,Self-employed / Business,Combination,1240.0,Online reviews,3.0,11–20%,Vegan & cruelty-free,Recycled/recyclable packaging,"Face mask, Moisturiser, Cleanser, Eye cream",Nykaa / Purplle,Fortnightly,4,2,7.0,"Yes, use such products",Probably not,"Above ₹1,000",Not interested,Instagram,2.0,Important,3,3,4,2,2,1,3,2,1,4,Passive,1001-2000,0,0,0,25-34
SKC0838,Jaipur,Tier 2,Non-binary / Prefer not to say,28,"₹25,000–₹50,000",Undergraduate,Student,Combination,1000.0,Online reviews,2.8,11–20%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Exfoliant, Face mask, Serum, Cleanser",Offline retail,Monthly,5,1,9.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Very interested,Instagram,5.0,Somewhat important,2,2,3,2,2,4,2,1,0,3,Promoter,500-1000,0,0,0,25-34
SKC0839,Lucknow,Tier 2,Male,27,"₹50,000–₹1,00,000",High School,Homemaker,Combination,2350.0,Family / Friends,2.0,5–10%,Ayurvedic / Herbal,Biodegradable packaging,"Exfoliant, Cleanser, Sunscreen, Face mask, Moisturiser",Instagram / Social commerce,Every 2–3 months,5,1,10.0,"Yes, use such products",Neutral,Below ₹300,Not interested,Instagram,1.0,Important,3,1,2,1,3,1,3,2,0,1,Promoter,2001-3500,0,0,0,25-34
SKC0840,Mysuru,Tier 2,Female,24,"₹25,000–₹50,000",Postgraduate,Homemaker,Sensitive,1010.0,Online reviews,3.0,21–30%,Clinically tested actives,Biodegradable packaging,"Face mask, Moisturiser, Sunscreen, Exfoliant, Eye cream",Amazon / Flipkart,Every 2–3 months,3,2,6.0,"Yes, use such products",Neutral,₹300–₹600,Not interested,YouTube,5.0,Important,2,3,2,3,3,1,3,2,0,2,Detractor,1001-2000,0,0,0,18-24
SKC0841,Lucknow,Tier 2,Female,32,"₹25,000–₹50,000",High School,Homemaker,Combination,660.0,Social media influencer,2.3,5–10%,Clinically tested actives,Biodegradable packaging,"Eye cream, Exfoliant",Offline retail,Every 2–3 months,4,2,8.0,"Yes, use such products",Neutral,₹300–₹600,Somewhat interested,YouTube,3.0,Important,2,1,2,1,3,3,3,2,0,2,Passive,500-1000,0,0,0,25-34
SKC0842,Nashik,Tier 2,Female,39,"Below ₹25,000",Undergraduate,Self-employed / Business,Sensitive,220.0,Dermatologist recommendation,2.0,11–20%,Chemical-free / Natural,Biodegradable packaging,"Cleanser, Face mask",Amazon / Flipkart,Every 2–3 months,3,3,7.0,"No, not aware",Definitely not,Below ₹300,Somewhat interested,Snapchat,5.0,Important,1,2,2,2,1,3,3,0,0,1,Passive,<500,0,0,0,35-44
SKC0843,Kolkata,Tier 1,Female,34,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Oily,1100.0,Family / Friends,1.5,5–10%,Clinically tested actives,Refillable containers,"Moisturiser, Serum, Exfoliant",Offline retail,Monthly,4,1,7.0,"Yes, use such products",Definitely not,"₹600–₹1,000",Very interested,YouTube,3.0,Important,3,2,3,1,1,4,3,2,1,3,Passive,1001-2000,0,0,0,25-34
SKC0844,Agra,Tier 2,Female,27,"₹25,000–₹50,000",Undergraduate,Freelancer,Oily,880.0,Dermatologist recommendation,2.1,11–20%,Clinically tested actives,Refillable containers,"Exfoliant, Moisturiser, Eye cream, Face mask",Nykaa / Purplle,Fortnightly,5,1,9.0,"Yes, aware but not tried",Probably not,₹300–₹600,Very interested,Instagram,5.0,Important,2,2,4,2,2,4,3,1,0,2,Promoter,500-1000,0,0,0,25-34
SKC0845,Bengaluru,Tier 1,Male,33,"₹25,000–₹50,000",Undergraduate,Salaried – Government,Dry,700.0,Dermatologist recommendation,2.4,5–10%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Cleanser, Sunscreen, Eye cream, Serum, Toner",Brand website (D2C),Fortnightly,2,5,4.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Neutral,Instagram,4.0,Important,2,2,4,1,1,2,3,1,1,3,Detractor,500-1000,0,1,0,25-34
SKC0846,Hyderabad,Tier 1,Male,43,"₹25,000–₹50,000",Postgraduate,Student,Oily,640.0,Dermatologist recommendation,3.9,5–10%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Face mask, Cleanser",Amazon / Flipkart,Monthly,3,3,5.0,"No, not aware",Definitely not,"₹600–₹1,000",Not interested,Instagram,4.0,Important,2,3,3,1,1,1,3,0,1,3,Detractor,500-1000,1,0,0,35-44
SKC0847,Bengaluru,Tier 1,Female,28,"₹25,000–₹50,000",Postgraduate,Salaried – Private,Combination,580.0,Social media influencer,2.0,5–10%,Chemical-free / Natural,Refillable containers,"Toner, Eye cream",Nykaa / Purplle,Monthly,4,2,5.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,Snapchat,4.0,Somewhat important,2,3,3,1,1,3,2,1,1,3,Detractor,500-1000,0,0,0,25-34
SKC0848,Chennai,Tier 1,Female,38,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Combination,450.0,Dermatologist recommendation,1.7,0%,Chemical-free / Natural,Refillable containers,"Moisturiser, Face mask, Cleanser, Eye cream, Sunscreen",Instagram / Social commerce,Monthly,3,3,4.0,"No, not aware",Definitely not,₹300–₹600,Very interested,Pinterest,5.0,Extremely important,2,2,3,0,1,4,4,0,1,2,Detractor,<500,0,0,0,35-44
SKC0849,Bengaluru,Tier 1,Female,29,"₹50,000–₹1,00,000",Postgraduate,Self-employed / Business,Dry,1590.0,Family / Friends,3.5,11–20%,Chemical-free / Natural,Minimalist paper packaging,"Sunscreen, Cleanser",Amazon / Flipkart,Monthly,5,1,9.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Not interested,YouTube,2.0,Important,3,3,3,2,1,1,3,1,1,3,Promoter,1001-2000,1,0,0,25-34
SKC0850,Indore,Tier 2,Male,41,"₹50,000–₹1,00,000",Undergraduate,Student,Combination,2140.0,Social media influencer,2.9,5–10%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Face mask, Toner, Cleanser",Nykaa / Purplle,Fortnightly,4,3,9.0,"Yes, aware but not tried",Definitely not,₹300–₹600,Somewhat interested,Facebook,4.0,Extremely important,3,2,4,1,1,3,4,1,0,2,Promoter,2001-3500,0,0,0,35-44
SKC0851,Mumbai,Tier 1,Male,42,"₹50,000–₹1,00,000",Doctoral,Self-employed / Business,Combination,1850.0,Dermatologist recommendation,3.4,11–20%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Exfoliant, Face mask, Serum, Moisturiser",Amazon / Flipkart,Fortnightly,5,1,9.0,"Yes, use such products",Probably would try,₹300–₹600,Not interested,YouTube,1.0,Extremely important,3,4,4,2,4,1,4,2,1,2,Promoter,1001-2000,0,0,1,35-44
SKC0852,Ahmedabad,Tier 1,Male,23,"₹50,000–₹1,00,000",Postgraduate,Freelancer,Dry,2100.0,Dermatologist recommendation,3.1,11–20%,Vegan & cruelty-free,Recycled/recyclable packaging,"Cleanser, Eye cream, Moisturiser, Toner",Brand website (D2C),Rarely,5,1,7.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,Twitter/X,2.0,Not important,3,3,1,2,1,4,1,1,1,4,Passive,2001-3500,0,0,0,18-24
SKC0853,Lucknow,Tier 2,Female,31,"Below ₹25,000",Postgraduate,Salaried – Private,Combination,160.0,Family / Friends,2.8,0%,Ayurvedic / Herbal,Recycled/recyclable packaging,"Toner, Exfoliant, Eye cream, Moisturiser, Cleanser",Instagram / Social commerce,Monthly,2,4,3.0,"Yes, aware but not tried",Probably not,₹300–₹600,Very interested,Facebook,4.0,Extremely important,1,3,3,0,2,4,4,1,0,2,Detractor,<500,0,1,0,25-34
SKC0854,Hyderabad,Tier 1,Female,45,"₹50,000–₹1,00,000",Undergraduate,Salaried – Private,Combination,1010.0,Social media influencer,2.3,0%,Chemical-free / Natural,Biodegradable packaging,"Exfoliant, Toner, Cleanser, Face mask",Brand website (D2C),Weekly,4,3,7.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Not interested,Instagram,4.0,Somewhat important,3,2,5,0,2,1,2,1,1,3,Passive,1001-2000,0,0,0,45+
SKC0855,Kolkata,Tier 1,Male,35,"Above ₹1,00,000",Postgraduate,Salaried – Private,Normal,3470.0,Dermatologist recommendation,2.6,11–20%,Vegan & cruelty-free,Refillable containers,"Moisturiser, Sunscreen, Serum",Nykaa / Purplle,Monthly,4,2,7.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Somewhat interested,Instagram,3.0,Important,4,3,3,2,1,3,3,1,1,3,Passive,2001-3500,0,0,0,35-44
SKC0856,Bengaluru,Tier 1,Female,27,"Above ₹1,00,000",Undergraduate,Homemaker,Combination,3280.0,Social media influencer,2.6,21–30%,Chemical-free / Natural,Minimalist paper packaging,"Face mask, Sunscreen, Eye cream, Moisturiser",Offline retail,Weekly,5,1,8.0,"Yes, aware but not tried",Neutral,"₹600–₹1,000",Somewhat interested,Facebook,5.0,Important,4,2,5,3,3,3,3,1,1,3,Passive,2001-3500,0,0,0,25-34
SKC0857,Chennai,Tier 1,Female,32,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Dry,930.0,Social media influencer,2.3,11–20%,Vegan & cruelty-free,Refillable containers,"Toner, Eye cream, Moisturiser, Sunscreen",Instagram / Social commerce,Rarely,4,3,7.0,"No, not aware",Definitely not,Below ₹300,Not interested,Pinterest,4.0,Somewhat important,2,2,1,2,1,1,2,0,1,1,Passive,500-1000,0,0,0,25-34
SKC0858,Ahmedabad,Tier 1,Female,29,"Below ₹25,000",Undergraduate,Student,Oily,190.0,Brand website / ads,2.1,0%,No strong preference,Refillable containers,"Moisturiser, Cleanser, Exfoliant, Eye cream, Toner",Brand website (D2C),Monthly,4,2,9.0,"Yes, use such products",Neutral,Below ₹300,Neutral,Pinterest,5.0,Extremely important,1,2,3,0,3,2,4,2,1,1,Promoter,<500,0,0,0,25-34
SKC0859,Lucknow,Tier 2,Male,32,"₹25,000–₹50,000",Doctoral,Salaried – Private,Sensitive,470.0,Online reviews,3.2,5–10%,Clinically tested actives,Refillable containers,"Toner, Serum",Nykaa / Purplle,Weekly,4,2,9.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,Instagram,3.0,Extremely important,2,4,5,1,3,2,4,2,0,2,Promoter,<500,0,0,0,25-34
SKC0860,Ahmedabad,Tier 1,Female,35,"₹50,000–₹1,00,000",High School,Student,Sensitive,1470.0,Dermatologist recommendation,1.7,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Serum, Exfoliant, Cleanser",Amazon / Flipkart,Fortnightly,3,4,5.0,"Yes, use such products",Definitely not,"₹600–₹1,000",Somewhat interested,Instagram,5.0,Not important,3,1,4,1,1,3,1,2,1,3,Detractor,1001-2000,0,1,0,35-44
SKC0861,Lucknow,Tier 2,Female,36,"Above ₹1,00,000",Undergraduate,Salaried – Private,Combination,1840.0,Social media influencer,1.4,5–10%,Ayurvedic / Herbal,Refillable containers,"Face mask, Toner, Serum, Cleanser, Exfoliant",Offline retail,Monthly,4,2,7.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Not interested,Snapchat,4.0,Extremely important,4,2,3,1,1,1,4,1,0,4,Passive,1001-2000,0,0,0,35-44
SKC0862,Kolkata,Tier 1,Female,31,"Above ₹1,00,000",Undergraduate,Student,Dry,1010.0,Online reviews,2.5,21–30%,Vegan & cruelty-free,Recycled/recyclable packaging,"Sunscreen, Moisturiser",Nykaa / Purplle,Monthly,5,2,8.0,"Yes, aware but not tried",Definitely not,"Above ₹1,000",Very interested,Instagram,4.0,Important,4,2,3,3,1,4,3,1,1,4,Passive,1001-2000,0,0,0,25-34
SKC0863,Chandigarh,Tier 2,Male,28,"₹25,000–₹50,000",Postgraduate,Freelancer,Combination,590.0,Social media influencer,3.1,11–20%,Chemical-free / Natural,Recycled/recyclable packaging,"Sunscreen, Toner, Serum",Brand website (D2C),Every 2–3 months,4,3,7.0,"Yes, use such products",Neutral,₹300–₹600,Not interested,Instagram,4.0,Important,2,3,2,2,3,1,3,2,0,2,Passive,500-1000,0,0,0,25-34
SKC0864,Mumbai,Tier 1,Female,30,"₹25,000–₹50,000",Postgraduate,Student,Normal,690.0,Online reviews,3.2,0%,Clinically tested actives,Refillable containers,"Eye cream, Sunscreen, Cleanser, Moisturiser, Toner",Nykaa / Purplle,Rarely,5,1,9.0,"Yes, aware but not tried",Definitely not,Below ₹300,Somewhat interested,YouTube,4.0,Somewhat important,2,3,1,0,1,3,2,1,1,1,Promoter,500-1000,0,0,0,25-34
SKC0865,Bhopal,Tier 2,Female,30,"₹50,000–₹1,00,000",High School,Student,Sensitive,1240.0,Dermatologist recommendation,2.0,5–10%,Chemical-free / Natural,No preference,"Serum, Toner, Moisturiser",Brand website (D2C),Every 2–3 months,3,3,7.0,"Yes, use such products",Neutral,"Above ₹1,000",Neutral,YouTube,4.0,Extremely important,3,1,2,1,3,2,4,2,0,4,Passive,1001-2000,0,0,0,25-34
SKC0866,Nashik,Tier 2,Female,33,"₹50,000–₹1,00,000",Postgraduate,Freelancer,Sensitive,1030.0,Family / Friends,2.5,5–10%,Chemical-free / Natural,Minimalist paper packaging,"Exfoliant, Moisturiser, Cleanser, Sunscreen, Eye cream",Brand website (D2C),Fortnightly,4,2,7.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Neutral,Instagram,3.0,Somewhat important,3,3,4,1,2,2,2,1,0,3,Passive,1001-2000,0,0,0,25-34
SKC0867,Coimbatore,Tier 2,Male,39,"₹25,000–₹50,000",Undergraduate,Salaried – Government,Combination,780.0,Brand website / ads,2.5,11–20%,Ayurvedic / Herbal,Refillable containers,"Toner, Cleanser, Exfoliant",Amazon / Flipkart,Monthly,3,3,4.0,"Yes, use such products",Neutral,₹300–₹600,Neutral,YouTube,5.0,Extremely important,2,2,3,2,3,2,4,2,0,2,Detractor,500-1000,0,0,0,35-44
SKC0868,Bengaluru,Tier 1,Female,27,"Below ₹25,000",Undergraduate,Salaried – Government,Sensitive,270.0,Social media influencer,2.7,0%,Ayurvedic / Herbal,Refillable containers,"Sunscreen, Face mask, Moisturiser, Exfoliant, Toner",Offline retail,Every 2–3 months,3,3,7.0,"Yes, use such products",Definitely not,₹300–₹600,Somewhat interested,Instagram,5.0,Somewhat important,1,2,2,0,1,3,2,2,1,2,Passive,<500,0,0,0,25-34
SKC0869,Chennai,Tier 1,Female,30,"₹25,000–₹50,000",Postgraduate,Freelancer,Combination,450.0,Social media influencer,3.0,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Face mask, Toner, Sunscreen, Cleanser",Brand website (D2C),Weekly,1,5,4.0,"Yes, aware but not tried",Neutral,₹300–₹600,Neutral,Snapchat,2.0,Somewhat important,2,3,5,1,3,2,2,1,1,2,Detractor,<500,0,1,0,25-34
SKC0870,Hyderabad,Tier 1,Female,37,"Above ₹1,00,000",High School,Salaried – Private,Oily,3600.0,Social media influencer,1.6,0%,Clinically tested actives,Recycled/recyclable packaging,"Toner, Sunscreen, Cleanser, Eye cream, Exfoliant",Nykaa / Purplle,Monthly,4,2,6.0,"Yes, aware but not tried",Definitely not,"₹600–₹1,000",Very interested,Facebook,2.0,Somewhat important,4,1,3,0,1,4,2,1,1,3,Detractor,3500+,0,0,0,35-44
SKC0871,Chennai,Tier 1,Female,40,"₹50,000–₹1,00,000",Doctoral,Salaried – Private,Sensitive,1330.0,Dermatologist recommendation,3.9,11–20%,Vegan & cruelty-free,Biodegradable packaging,"Moisturiser, Eye cream, Exfoliant, Serum, Toner",Nykaa / Purplle,Monthly,4,2,7.0,"Yes, aware but not tried",Probably would try,₹300–₹600,Somewhat interested,YouTube,5.0,Not important,3,4,3,2,4,3,1,1,1,2,Passive,1001-2000,1,0,1,35-44
SKC0872,Mumbai,Tier 1,Female,43,"₹25,000–₹50,000",Undergraduate,Salaried – Private,Combination,920.0,Dermatologist recommendation,1.9,11–20%,Ayurvedic / Herbal,Refillable containers,"Moisturiser, Cleanser, Face mask",Offline retail,Monthly,5,1,10.0,"Yes, use such products",Probably not,₹300–₹600,Neutral,Instagram,4.0,Somewhat important,2,2,3,2,2,2,2,2,1,2,Promoter,500-1000,0,0,0,35-44
SKC0873,Hyderabad,Tier 1,Female,30,"Above ₹1,00,000",Undergraduate,Salaried – Private,Normal,1220.0,Family / Friends,2.9,11–20%,Ayurvedic / Herbal,No preference,"Eye cream, Toner, Moisturiser, Serum",Amazon / Flipkart,Every 2–3 months,4,3,7.0,"Yes, aware but not tried",Probably not,"₹600–₹1,000",Neutral,Instagram,3.0,Important,4,2,2,2,2,2,3,1,1,3,Passive,1001-2000,0,0,0,25-34
SKC0874,Mumbai,Tier 1,Female,42,"₹50,000–₹1,00,000",Undergraduate,Self-employed / Business,Oily,1940.0,Family / Friends,1.6,5–10%,Chemical-free / Natural,Recycled/recyclable packaging,"Exfoliant, Cleanser",Offline retail,Rarely,4,1,6.0,"Yes, use such products",Definitely not,Below ₹300,Neutral,Instagram,4.0,Somewhat important,3,2,1,1,1,2,2,2,1,1,Detractor,1001-2000,0,0,0,35-44
SKC0875,Delhi,Tier 1,Male,29,"₹25,000–₹50,000",Postgraduate,Self-employed / Business,Combination,700.0,Dermatologist recommendation,3.7,11–20%,Ayurvedic / Herbal,Refillable containers,"Sunscreen, Cleanser",Nykaa / Purplle,Monthly,4,3,7.0,"No, not aware",Definitely not,"₹600–₹1,000",Neutral,Instagram,4.0,Extremely important,2,3,3,2,1,2,4,0,1,3,Passive,500-1000,1,0,0,25-34
